Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kigali,PM2.5 - Principal,2022-02-14 01:00 PM,2022,2,14,13,-999.0,-999,,28.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 02:00 PM,2022,2,14,14,29.7,88,Moderate,30.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 03:00 PM,2022,2,14,15,29.3,87,Moderate,28.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 04:00 PM,2022,2,14,16,29.9,88,Moderate,31.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 05:00 PM,2022,2,14,17,30.8,90,Moderate,33.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 06:00 PM,2022,2,14,18,31.3,91,Moderate,33.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 07:00 PM,2022,2,14,19,33.3,96,Moderate,37.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 08:00 PM,2022,2,14,20,32.5,94,Moderate,30.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 09:00 PM,2022,2,14,21,35.2,100,Moderate,40.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 10:00 PM,2022,2,14,22,45.6,126,Unhealthy for Sensitive Groups,55.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-14 11:00 PM,2022,2,14,23,51.0,139,Unhealthy for Sensitive Groups,56.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 12:00 AM,2022,2,15,0,58.9,153,Unhealthy,66.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 01:00 AM,2022,2,15,1,62.6,155,Unhealthy,66.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 02:00 AM,2022,2,15,2,71.0,159,Unhealthy,79.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 03:00 AM,2022,2,15,3,67.5,157,Unhealthy,64.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 04:00 AM,2022,2,15,4,62.5,155,Unhealthy,57.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 05:00 AM,2022,2,15,5,59.6,153,Unhealthy,56.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 06:00 AM,2022,2,15,6,60.2,153,Unhealthy,60.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 07:00 AM,2022,2,15,7,64.4,156,Unhealthy,68.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 08:00 AM,2022,2,15,8,63.7,155,Unhealthy,63.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 09:00 AM,2022,2,15,9,62.0,154,Unhealthy,58.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 10:00 AM,2022,2,15,10,55.7,151,Unhealthy,47.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 11:00 AM,2022,2,15,11,53.4,145,Unhealthy for Sensitive Groups,50.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 12:00 PM,2022,2,15,12,51.7,141,Unhealthy for Sensitive Groups,49.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 01:00 PM,2022,2,15,13,50.2,137,Unhealthy for Sensitive Groups,48.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 02:00 PM,2022,2,15,14,50.1,137,Unhealthy for Sensitive Groups,47.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 03:00 PM,2022,2,15,15,47.7,131,Unhealthy for Sensitive Groups,44.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 04:00 PM,2022,2,15,16,44.8,124,Unhealthy for Sensitive Groups,41.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 05:00 PM,2022,2,15,17,40.9,114,Unhealthy for Sensitive Groups,37.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 06:00 PM,2022,2,15,18,37.4,106,Unhealthy for Sensitive Groups,34.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 07:00 PM,2022,2,15,19,40.2,113,Unhealthy for Sensitive Groups,42.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 08:00 PM,2022,2,15,20,45.8,126,Unhealthy for Sensitive Groups,53.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 09:00 PM,2022,2,15,21,50.7,138,Unhealthy for Sensitive Groups,57.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 10:00 PM,2022,2,15,22,60.7,154,Unhealthy,68.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-15 11:00 PM,2022,2,15,23,63.4,155,Unhealthy,66.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 12:00 AM,2022,2,16,0,65.0,156,Unhealthy,66.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 01:00 AM,2022,2,16,1,65.5,156,Unhealthy,66.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 02:00 AM,2022,2,16,2,63.7,155,Unhealthy,61.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 03:00 AM,2022,2,16,3,68.4,158,Unhealthy,73.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 04:00 AM,2022,2,16,4,60.6,154,Unhealthy,52.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 05:00 AM,2022,2,16,5,53.6,146,Unhealthy for Sensitive Groups,46.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 06:00 AM,2022,2,16,6,54.9,149,Unhealthy for Sensitive Groups,54.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 07:00 AM,2022,2,16,7,52.5,143,Unhealthy for Sensitive Groups,47.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 08:00 AM,2022,2,16,8,48.7,134,Unhealthy for Sensitive Groups,43.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 09:00 AM,2022,2,16,9,49.0,134,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 10:00 AM,2022,2,16,10,48.3,133,Unhealthy for Sensitive Groups,47.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 11:00 AM,2022,2,16,11,51.8,141,Unhealthy for Sensitive Groups,57.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 12:00 PM,2022,2,16,12,134.8,192,Unhealthy,217.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 01:00 PM,2022,2,16,13,87.1,167,Unhealthy,39.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 02:00 PM,2022,2,16,14,63.7,155,Unhealthy,40.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 03:00 PM,2022,2,16,15,52.4,143,Unhealthy for Sensitive Groups,41.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 04:00 PM,2022,2,16,16,47.9,132,Unhealthy for Sensitive Groups,43.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 05:00 PM,2022,2,16,17,42.1,117,Unhealthy for Sensitive Groups,36.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 06:00 PM,2022,2,16,18,34.2,97,Moderate,26.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 07:00 PM,2022,2,16,19,30.9,91,Moderate,27.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 08:00 PM,2022,2,16,20,33.4,96,Moderate,35.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 09:00 PM,2022,2,16,21,38.2,108,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 10:00 PM,2022,2,16,22,38.6,109,Unhealthy for Sensitive Groups,38.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-16 11:00 PM,2022,2,16,23,35.8,102,Unhealthy for Sensitive Groups,33.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 12:00 AM,2022,2,17,0,33.7,96,Moderate,30.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 01:00 AM,2022,2,17,1,35.2,100,Moderate,37.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 02:00 AM,2022,2,17,2,35.4,100,Moderate,35.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 03:00 AM,2022,2,17,3,36.0,102,Unhealthy for Sensitive Groups,36.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 04:00 AM,2022,2,17,4,36.1,102,Unhealthy for Sensitive Groups,36.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 05:00 AM,2022,2,17,5,38.1,107,Unhealthy for Sensitive Groups,41.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 06:00 AM,2022,2,17,6,37.2,105,Unhealthy for Sensitive Groups,35.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 07:00 AM,2022,2,17,7,38.3,108,Unhealthy for Sensitive Groups,41.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 08:00 AM,2022,2,17,8,40.0,112,Unhealthy for Sensitive Groups,43.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 09:00 AM,2022,2,17,9,41.6,116,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 10:00 AM,2022,2,17,10,42.0,117,Unhealthy for Sensitive Groups,42.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 11:00 AM,2022,2,17,11,42.9,119,Unhealthy for Sensitive Groups,44.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 12:00 PM,2022,2,17,12,42.0,117,Unhealthy for Sensitive Groups,42.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 01:00 PM,2022,2,17,13,42.6,118,Unhealthy for Sensitive Groups,44.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 02:00 PM,2022,2,17,14,43.7,121,Unhealthy for Sensitive Groups,46.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 03:00 PM,2022,2,17,15,43.6,121,Unhealthy for Sensitive Groups,43.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 04:00 PM,2022,2,17,16,44.2,122,Unhealthy for Sensitive Groups,45.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 05:00 PM,2022,2,17,17,42.4,118,Unhealthy for Sensitive Groups,36.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 06:00 PM,2022,2,17,18,43.2,120,Unhealthy for Sensitive Groups,45.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 07:00 PM,2022,2,17,19,45.2,125,Unhealthy for Sensitive Groups,50.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 08:00 PM,2022,2,17,20,46.3,128,Unhealthy for Sensitive Groups,48.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 09:00 PM,2022,2,17,21,43.9,122,Unhealthy for Sensitive Groups,37.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 10:00 PM,2022,2,17,22,42.1,117,Unhealthy for Sensitive Groups,37.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-17 11:00 PM,2022,2,17,23,42.1,117,Unhealthy for Sensitive Groups,42.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 12:00 AM,2022,2,18,0,43.6,121,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 01:00 AM,2022,2,18,1,44.9,124,Unhealthy for Sensitive Groups,48.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 02:00 AM,2022,2,18,2,50.6,138,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 03:00 AM,2022,2,18,3,51.0,139,Unhealthy for Sensitive Groups,51.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 04:00 AM,2022,2,18,4,54.0,147,Unhealthy for Sensitive Groups,58.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 05:00 AM,2022,2,18,5,54.8,149,Unhealthy for Sensitive Groups,56.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 06:00 AM,2022,2,18,6,54.1,147,Unhealthy for Sensitive Groups,52.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 07:00 AM,2022,2,18,7,54.6,148,Unhealthy for Sensitive Groups,55.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 08:00 AM,2022,2,18,8,56.8,152,Unhealthy,60.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 09:00 AM,2022,2,18,9,57.8,152,Unhealthy,59.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 10:00 AM,2022,2,18,10,56.2,151,Unhealthy,53.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 11:00 AM,2022,2,18,11,54.7,148,Unhealthy for Sensitive Groups,49.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 12:00 PM,2022,2,18,12,54.3,147,Unhealthy for Sensitive Groups,52.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 01:00 PM,2022,2,18,13,34.1,97,Moderate,15.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 02:00 PM,2022,2,18,14,24.7,77,Moderate,15.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 03:00 PM,2022,2,18,15,22.8,74,Moderate,21.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 04:00 PM,2022,2,18,16,23.1,74,Moderate,23.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 05:00 PM,2022,2,18,17,26.1,80,Moderate,29.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 06:00 PM,2022,2,18,18,29.3,87,Moderate,32.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 07:00 PM,2022,2,18,19,32.2,93,Moderate,35.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 08:00 PM,2022,2,18,20,36.9,104,Unhealthy for Sensitive Groups,41.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 09:00 PM,2022,2,18,21,43.6,121,Unhealthy for Sensitive Groups,50.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 10:00 PM,2022,2,18,22,57.3,152,Unhealthy,71.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-18 11:00 PM,2022,2,18,23,74.2,161,Unhealthy,91.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 12:00 AM,2022,2,19,0,79.2,163,Unhealthy,84.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 01:00 AM,2022,2,19,1,77.8,163,Unhealthy,76.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 02:00 AM,2022,2,19,2,82.7,165,Unhealthy,87.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 03:00 AM,2022,2,19,3,86.9,167,Unhealthy,91.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 04:00 AM,2022,2,19,4,88.4,168,Unhealthy,89.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 05:00 AM,2022,2,19,5,82.4,165,Unhealthy,76.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 06:00 AM,2022,2,19,6,78.9,163,Unhealthy,75.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 07:00 AM,2022,2,19,7,77.8,163,Unhealthy,76.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 08:00 AM,2022,2,19,8,81.3,164,Unhealthy,85.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 09:00 AM,2022,2,19,9,82.5,165,Unhealthy,85.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 10:00 AM,2022,2,19,10,81.5,164,Unhealthy,76.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 11:00 AM,2022,2,19,11,74.3,161,Unhealthy,61.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 12:00 PM,2022,2,19,12,73.4,160,Unhealthy,71.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 01:00 PM,2022,2,19,13,59.6,153,Unhealthy,47.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 02:00 PM,2022,2,19,14,47.9,132,Unhealthy for Sensitive Groups,36.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 03:00 PM,2022,2,19,15,42.6,118,Unhealthy for Sensitive Groups,37.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 04:00 PM,2022,2,19,16,42.2,117,Unhealthy for Sensitive Groups,41.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 05:00 PM,2022,2,19,17,44.4,123,Unhealthy for Sensitive Groups,46.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 06:00 PM,2022,2,19,18,44.3,123,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 07:00 PM,2022,2,19,19,47.0,129,Unhealthy for Sensitive Groups,49.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 08:00 PM,2022,2,19,20,52.8,144,Unhealthy for Sensitive Groups,58.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 09:00 PM,2022,2,19,21,53.1,144,Unhealthy for Sensitive Groups,53.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 10:00 PM,2022,2,19,22,57.5,152,Unhealthy,62.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-19 11:00 PM,2022,2,19,23,62.2,154,Unhealthy,67.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 12:00 AM,2022,2,20,0,56.3,151,Unhealthy,50.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 01:00 AM,2022,2,20,1,43.0,119,Unhealthy for Sensitive Groups,29.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 02:00 AM,2022,2,20,2,36.1,102,Unhealthy for Sensitive Groups,29.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 03:00 AM,2022,2,20,3,35.8,102,Unhealthy for Sensitive Groups,35.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 04:00 AM,2022,2,20,4,39.4,111,Unhealthy for Sensitive Groups,42.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 05:00 AM,2022,2,20,5,45.9,127,Unhealthy for Sensitive Groups,52.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 06:00 AM,2022,2,20,6,44.4,123,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 07:00 AM,2022,2,20,7,38.8,109,Unhealthy for Sensitive Groups,33.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 08:00 AM,2022,2,20,8,34.4,98,Moderate,30.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 09:00 AM,2022,2,20,9,33.3,96,Moderate,32.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 10:00 AM,2022,2,20,10,34.3,98,Moderate,35.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 11:00 AM,2022,2,20,11,37.7,106,Unhealthy for Sensitive Groups,41.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 12:00 PM,2022,2,20,12,36.5,103,Unhealthy for Sensitive Groups,35.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 01:00 PM,2022,2,20,13,27.7,84,Moderate,18.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 02:00 PM,2022,2,20,14,24.1,76,Moderate,20.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 03:00 PM,2022,2,20,15,23.0,74,Moderate,21.8,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 04:00 PM,2022,2,20,16,22.5,73,Moderate,22.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 05:00 PM,2022,2,20,17,23.1,74,Moderate,23.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 06:00 PM,2022,2,20,18,23.6,75,Moderate,24.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 07:00 PM,2022,2,20,19,25.4,79,Moderate,27.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 08:00 PM,2022,2,20,20,27.5,83,Moderate,29.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 09:00 PM,2022,2,20,21,32.5,94,Moderate,37.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 10:00 PM,2022,2,20,22,41.0,115,Unhealthy for Sensitive Groups,49.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-20 11:00 PM,2022,2,20,23,48.6,133,Unhealthy for Sensitive Groups,56.1,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 12:00 AM,2022,2,21,0,51.8,141,Unhealthy for Sensitive Groups,54.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 01:00 AM,2022,2,21,1,53.2,145,Unhealthy for Sensitive Groups,54.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 02:00 AM,2022,2,21,2,56.4,151,Unhealthy,59.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 03:00 AM,2022,2,21,3,57.8,152,Unhealthy,59.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 04:00 AM,2022,2,21,4,56.5,152,Unhealthy,55.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 05:00 AM,2022,2,21,5,54.1,147,Unhealthy for Sensitive Groups,51.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 06:00 AM,2022,2,21,6,49.9,136,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 07:00 AM,2022,2,21,7,47.2,130,Unhealthy for Sensitive Groups,44.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 08:00 AM,2022,2,21,8,48.3,133,Unhealthy for Sensitive Groups,47.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 09:00 AM,2022,2,21,9,49.6,136,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 10:00 AM,2022,2,21,10,49.8,136,Unhealthy for Sensitive Groups,50.3,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 11:00 AM,2022,2,21,11,49.9,136,Unhealthy for Sensitive Groups,50.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 12:00 PM,2022,2,21,12,49.8,136,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 01:00 PM,2022,2,21,13,49.6,136,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 02:00 PM,2022,2,21,14,48.6,133,Unhealthy for Sensitive Groups,45.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 03:00 PM,2022,2,21,15,47.0,129,Unhealthy for Sensitive Groups,42.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 04:00 PM,2022,2,21,16,46.1,127,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 05:00 PM,2022,2,21,17,45.5,126,Unhealthy for Sensitive Groups,42.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 06:00 PM,2022,2,21,18,45.5,126,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 07:00 PM,2022,2,21,19,45.9,127,Unhealthy for Sensitive Groups,47.5,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 08:00 PM,2022,2,21,20,46.7,129,Unhealthy for Sensitive Groups,50.2,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 09:00 PM,2022,2,21,21,46.7,129,Unhealthy for Sensitive Groups,46.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 10:00 PM,2022,2,21,22,47.2,130,Unhealthy for Sensitive Groups,49.9,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-21 11:00 PM,2022,2,21,23,52.4,143,Unhealthy for Sensitive Groups,61.7,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-22 12:00 AM,2022,2,22,0,57.5,152,Unhealthy,65.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-22 01:00 AM,2022,2,22,1,57.2,152,Unhealthy,56.6,UG/M3,1 Hr,Valid
Kigali,PM2.5 - Principal,2022-02-22 02:00 AM,2022,2,22,2,58.6,153,Unhealthy,60.9,UG/M3,1 Hr,Valid
