Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lima,PM2.5 - Principal,2018-02-13 03:00 PM,2018,02,13,15,-999.0,-999,N/A,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 04:00 PM,2018,02,13,16,17.0,61,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 05:00 PM,2018,02,13,17,17.0,61,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 06:00 PM,2018,02,13,18,18.7,65,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 07:00 PM,2018,02,13,19,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 08:00 PM,2018,02,13,20,25.3,79,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 09:00 PM,2018,02,13,21,26.1,80,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 10:00 PM,2018,02,13,22,30.7,90,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-13 11:00 PM,2018,02,13,23,31.3,91,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 12:00 AM,2018,02,14,00,27.6,84,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 01:00 AM,2018,02,14,01,24.3,77,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 02:00 AM,2018,02,14,02,24.1,76,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 03:00 AM,2018,02,14,03,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 04:00 AM,2018,02,14,04,23.5,75,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 05:00 AM,2018,02,14,05,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 06:00 AM,2018,02,14,06,23.8,76,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 07:00 AM,2018,02,14,07,23.0,74,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 08:00 AM,2018,02,14,08,25.1,78,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 09:00 AM,2018,02,14,09,25.9,80,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 10:00 AM,2018,02,14,10,33.6,96,Moderate,41.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 11:00 AM,2018,02,14,11,33.6,96,Moderate,-999.0,UG/M3,1 Hr,Missing
Lima,PM2.5 - Principal,2018-02-14 12:00 PM,2018,02,14,12,28.5,85,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 01:00 PM,2018,02,14,13,21.9,72,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 02:00 PM,2018,02,14,14,20.3,68,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 03:00 PM,2018,02,14,15,19.1,66,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 04:00 PM,2018,02,14,16,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 05:00 PM,2018,02,14,17,19.2,66,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 06:00 PM,2018,02,14,18,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 07:00 PM,2018,02,14,19,20.0,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 08:00 PM,2018,02,14,20,22.0,72,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 09:00 PM,2018,02,14,21,22.0,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 10:00 PM,2018,02,14,22,23.6,75,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-14 11:00 PM,2018,02,14,23,27.9,84,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 12:00 AM,2018,02,15,00,28.8,86,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 01:00 AM,2018,02,15,01,27.0,82,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 02:00 AM,2018,02,15,02,24.4,77,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 03:00 AM,2018,02,15,03,22.3,72,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 04:00 AM,2018,02,15,04,20.9,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 05:00 AM,2018,02,15,05,17.6,63,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 06:00 AM,2018,02,15,06,17.3,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 07:00 AM,2018,02,15,07,17.1,62,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 08:00 AM,2018,02,15,08,17.5,62,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 09:00 AM,2018,02,15,09,19.2,66,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 10:00 AM,2018,02,15,10,21.6,71,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 11:00 AM,2018,02,15,11,22.3,72,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 12:00 PM,2018,02,15,12,26.6,81,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 01:00 PM,2018,02,15,13,21.3,70,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 02:00 PM,2018,02,15,14,20.1,68,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 03:00 PM,2018,02,15,15,17.5,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 04:00 PM,2018,02,15,16,18.2,64,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 05:00 PM,2018,02,15,17,19.1,66,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 06:00 PM,2018,02,15,18,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 07:00 PM,2018,02,15,19,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 08:00 PM,2018,02,15,20,19.6,67,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 09:00 PM,2018,02,15,21,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 10:00 PM,2018,02,15,22,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-15 11:00 PM,2018,02,15,23,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 12:00 AM,2018,02,16,00,20.2,68,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 01:00 AM,2018,02,16,01,19.5,67,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 02:00 AM,2018,02,16,02,20.7,69,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 03:00 AM,2018,02,16,03,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 04:00 AM,2018,02,16,04,21.0,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 05:00 AM,2018,02,16,05,19.6,67,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 06:00 AM,2018,02,16,06,24.5,77,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 07:00 AM,2018,02,16,07,23.1,74,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 08:00 AM,2018,02,16,08,24.3,77,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 09:00 AM,2018,02,16,09,22.9,74,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 10:00 AM,2018,02,16,10,30.9,91,Moderate,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 11:00 AM,2018,02,16,11,28.9,86,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 12:00 PM,2018,02,16,12,24.9,78,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 01:00 PM,2018,02,16,13,22.4,73,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 02:00 PM,2018,02,16,14,18.2,64,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 03:00 PM,2018,02,16,15,15.1,57,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 04:00 PM,2018,02,16,16,16.5,60,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 05:00 PM,2018,02,16,17,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 06:00 PM,2018,02,16,18,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 07:00 PM,2018,02,16,19,26.3,81,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 08:00 PM,2018,02,16,20,23.1,74,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 09:00 PM,2018,02,16,21,29.0,87,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 10:00 PM,2018,02,16,22,32.5,94,Moderate,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-16 11:00 PM,2018,02,16,23,34.7,99,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 12:00 AM,2018,02,17,00,30.3,89,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 01:00 AM,2018,02,17,01,27.6,84,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 02:00 AM,2018,02,17,02,26.8,82,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 03:00 AM,2018,02,17,03,26.9,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 04:00 AM,2018,02,17,04,26.1,80,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 05:00 AM,2018,02,17,05,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 06:00 AM,2018,02,17,06,25.8,80,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 07:00 AM,2018,02,17,07,21.3,70,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 08:00 AM,2018,02,17,08,23.1,74,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 09:00 AM,2018,02,17,09,21.0,70,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 10:00 AM,2018,02,17,10,24.5,77,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 11:00 AM,2018,02,17,11,25.6,79,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 12:00 PM,2018,02,17,12,22.6,73,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 01:00 PM,2018,02,17,13,22.3,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 02:00 PM,2018,02,17,14,18.0,63,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 03:00 PM,2018,02,17,15,15.0,57,Moderate,12.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 04:00 PM,2018,02,17,16,17.0,61,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 05:00 PM,2018,02,17,17,19.5,67,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 06:00 PM,2018,02,17,18,21.2,70,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 07:00 PM,2018,02,17,19,24.6,77,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 08:00 PM,2018,02,17,20,28.3,85,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 09:00 PM,2018,02,17,21,27.1,83,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 10:00 PM,2018,02,17,22,32.0,93,Moderate,37.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-17 11:00 PM,2018,02,17,23,32.0,93,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 12:00 AM,2018,02,18,00,28.0,84,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 01:00 AM,2018,02,18,01,24.5,77,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 02:00 AM,2018,02,18,02,27.2,83,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 03:00 AM,2018,02,18,03,26.1,80,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 04:00 AM,2018,02,18,04,25.7,80,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 05:00 AM,2018,02,18,05,26.7,82,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 06:00 AM,2018,02,18,06,31.7,92,Moderate,38.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 07:00 AM,2018,02,18,07,35.2,100,Moderate,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 08:00 AM,2018,02,18,08,31.4,92,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 09:00 AM,2018,02,18,09,29.3,87,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 10:00 AM,2018,02,18,10,26.4,81,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 11:00 AM,2018,02,18,11,22.5,73,Moderate,19.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 12:00 PM,2018,02,18,12,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 01:00 PM,2018,02,18,13,33.8,97,Moderate,43.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 02:00 PM,2018,02,18,14,32.9,95,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 03:00 PM,2018,02,18,15,32.4,94,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 04:00 PM,2018,02,18,16,33.7,96,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 05:00 PM,2018,02,18,17,30.3,89,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 06:00 PM,2018,02,18,18,29.1,87,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 07:00 PM,2018,02,18,19,30.0,89,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 08:00 PM,2018,02,18,20,29.5,88,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 09:00 PM,2018,02,18,21,31.2,91,Moderate,33.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 10:00 PM,2018,02,18,22,27.6,84,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-18 11:00 PM,2018,02,18,23,31.0,91,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 12:00 AM,2018,02,19,00,31.0,91,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 01:00 AM,2018,02,19,01,34.0,97,Moderate,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 02:00 AM,2018,02,19,02,31.7,92,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 03:00 AM,2018,02,19,03,29.1,87,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 04:00 AM,2018,02,19,04,22.6,73,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 05:00 AM,2018,02,19,05,22.8,74,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 06:00 AM,2018,02,19,06,19.9,67,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 07:00 AM,2018,02,19,07,20.9,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 08:00 AM,2018,02,19,08,21.9,72,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 09:00 AM,2018,02,19,09,26.4,81,Moderate,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 10:00 AM,2018,02,19,10,27.7,84,Moderate,29.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 11:00 AM,2018,02,19,11,26.8,82,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 12:00 PM,2018,02,19,12,29.4,87,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 01:00 PM,2018,02,19,13,26.3,81,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 02:00 PM,2018,02,19,14,23.3,75,Moderate,20.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 03:00 PM,2018,02,19,15,18.0,63,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 04:00 PM,2018,02,19,16,15.5,58,Moderate,13.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 05:00 PM,2018,02,19,17,16.2,60,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 06:00 PM,2018,02,19,18,20.6,69,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 07:00 PM,2018,02,19,19,24.3,77,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 08:00 PM,2018,02,19,20,23.6,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 09:00 PM,2018,02,19,21,29.3,87,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 10:00 PM,2018,02,19,22,45.6,126,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-19 11:00 PM,2018,02,19,23,38.3,108,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 12:00 AM,2018,02,20,00,31.1,91,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 01:00 AM,2018,02,20,01,29.5,88,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 02:00 AM,2018,02,20,02,25.2,79,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 03:00 AM,2018,02,20,03,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 04:00 AM,2018,02,20,04,24.5,77,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 05:00 AM,2018,02,20,05,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 06:00 AM,2018,02,20,06,26.8,82,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 07:00 AM,2018,02,20,07,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 08:00 AM,2018,02,20,08,29.2,87,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 09:00 AM,2018,02,20,09,38.1,107,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 10:00 AM,2018,02,20,10,38.5,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 11:00 AM,2018,02,20,11,35.2,100,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 12:00 PM,2018,02,20,12,31.1,91,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 01:00 PM,2018,02,20,13,22.5,73,Moderate,14.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 02:00 PM,2018,02,20,14,18.7,65,Moderate,15.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 03:00 PM,2018,02,20,15,18.3,64,Moderate,18.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 04:00 PM,2018,02,20,16,19.6,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 05:00 PM,2018,02,20,17,22.8,74,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 06:00 PM,2018,02,20,18,26.4,81,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 07:00 PM,2018,02,20,19,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 08:00 PM,2018,02,20,20,29.3,87,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 09:00 PM,2018,02,20,21,32.1,93,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 10:00 PM,2018,02,20,22,34.0,97,Moderate,36.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-20 11:00 PM,2018,02,20,23,31.0,91,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 12:00 AM,2018,02,21,00,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 01:00 AM,2018,02,21,01,26.0,80,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 02:00 AM,2018,02,21,02,28.0,84,Moderate,30.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 03:00 AM,2018,02,21,03,22.5,73,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 04:00 AM,2018,02,21,04,21.7,71,Moderate,21.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 05:00 AM,2018,02,21,05,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 06:00 AM,2018,02,21,06,23.6,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 07:00 AM,2018,02,21,07,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 08:00 AM,2018,02,21,08,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 09:00 AM,2018,02,21,09,30.0,89,Moderate,35.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 10:00 AM,2018,02,21,10,32.0,93,Moderate,34.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 11:00 AM,2018,02,21,11,29.0,87,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 12:00 PM,2018,02,21,12,28.0,84,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 01:00 PM,2018,02,21,13,30.0,89,Moderate,32.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 02:00 PM,2018,02,21,14,23.0,74,Moderate,16.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 03:00 PM,2018,02,21,15,23.5,75,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 04:00 PM,2018,02,21,16,20.2,68,Moderate,17.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 05:00 PM,2018,02,21,17,21.1,70,Moderate,22.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 06:00 PM,2018,02,21,18,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 07:00 PM,2018,02,21,19,25.2,79,Moderate,28.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 08:00 PM,2018,02,21,20,25.6,79,Moderate,26.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 09:00 PM,2018,02,21,21,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 10:00 PM,2018,02,21,22,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2018-02-21 11:00 PM,2018,02,21,23,24.8,78,Moderate,23.0,UG/M3,1 Hr,Valid
